2, 30706, 1000.900000, 969.080126, 2649, 3140, 872, 274, 428, 394, 330, 625, 743, 554
2, 34274, 1000.900000, 786.984047, 2643, 2164, 268, 723, 309, 569, 395, 469, 1005, 1464
2, 33770, 1000.900000, 448.912564, 498, 1611, 919, 1725, 418, 984, 771, 1229, 1376, 478
2, 44898, 1000.900000, 857.741272, 2520, 2853, 690, 535, 810, 817, 432, 498, 427, 427
2, 68263, 1000.900000, 435.715377, 1400, 1362, 1476, 586, 1358, 667, 457, 315, 1450, 938
2, 58872, 1000.900000, 1062.740180, 295, 3489, 1654, 2327, 345, 379, 281, 533, 238, 468
2, 40419, 1000.900000, 1052.621057, 182, 3402, 2031, 2093, 317, 647, 323, 289, 273, 452
2, 49218, 1000.900000, 695.661764, 2279, 1029, 998, 472, 767, 2350, 799, 634, 379, 302
2, 63998, 1000.900000, 764.667176, 3177, 833, 617, 424, 458, 475, 1041, 1029, 1097, 858
2, 38924, 1000.900000, 1084.204543, 3563, 1921, 2129, 192, 313, 321, 412, 387, 402, 369
2, 36554, 1000.900000, 1001.167464, 3690, 1094, 1726, 509, 674, 186, 426, 1020, 191, 493
2, 61972, 1000.900000, 1254.496748, 271, 650, 434, 379, 387, 464, 155, 1425, 1274, 4570
2, 29449, 1000.900000, 766.168317, 686, 2465, 2514, 952, 722, 339, 530, 514, 873, 414
2, 44149, 1000.900000, 1270.491751, 600, 4554, 1557, 1406, 370, 369, 459, 289, 274, 131
2, 33258, 1000.900000, 805.149856, 2966, 1622, 1530, 968, 191, 797, 391, 270, 844, 430
2, 65012, 1000.900000, 796.017393, 1601, 3032, 1150, 426, 1260, 492, 333, 439, 909, 367
2, 33916, 1000.900000, 935.623583, 3359, 1600, 1668, 198, 553, 206, 821, 392, 292, 920
2, 58802, 1000.900000, 614.734487, 721, 321, 1040, 2483, 1743, 1020, 636, 855, 544, 646
